timestamp,x,y,z
13961761530,0,0,0
13961761540,0.000323716,-0.0014811,0.00268902
13961761549,0.000354881,-0.00298581,0.00463858
13961761557,0.0002822,-0.00405699,0.00728362
13961761565,0.000484188,-0.005412,0.0104719
13961761573,0.000835947,-0.00569692,0.0135085
13961761581,0.00083253,-0.00609484,0.0148491
13961761589,0.00133666,-0.00735623,0.0186655
13961761596,0.00117466,-0.00915278,0.0261615
13961761604,0.00118865,-0.0098612,0.0289288
13961761612,-0.000963374,-0.0142588,0.0378259
13961761619,-0.00152011,-0.018927,0.0439062
13961761627,-0.00167028,-0.0195627,0.0470611
13961761634,-0.00335005,-0.0226315,0.0542322
13961761642,-0.00287669,-0.0237083,0.0582584
13961761649,-0.00396806,-0.0257142,0.0618905
13961761657,-0.00411791,-0.0269683,0.0660794
13961761664,-0.00463667,-0.0288165,0.0700058
13961761672,-0.00486568,-0.030627,0.0740216
13961761679,-0.00481705,-0.0323002,0.0772324
13961761687,-0.00471542,-0.0335958,0.0809533
13961761694,-0.00406373,-0.0348637,0.0848885
13961761702,-0.00290602,-0.036073,0.0885014
13961761710,-0.00192057,-0.0372072,0.0918537
13961761718,-0.00114663,-0.0380808,0.0958385
13961761725,-0.000437749,-0.0392486,0.101133
13961761733,0.000698789,-0.0410665,0.105219
13961761741,0.00113318,-0.043319,0.109381
13961761749,0.00159121,-0.0460844,0.115624
13961761757,0.00254815,-0.0485616,0.121402
13961761765,0.00376539,-0.0506313,0.126357
13961761773,0.00490611,-0.0529638,0.131748
13961761781,0.00609734,-0.0551645,0.136467
13961761788,0.00673814,-0.0577768,0.14076
13961761796,0.00756342,-0.0598987,0.146313
13961761804,0.00797102,-0.0619732,0.151002
13961761811,0.00872513,-0.0638298,0.153972
13961761819,0.00938992,-0.0655037,0.157727
13961761826,0.0103205,-0.0680003,0.164095
13961761838,0.00999264,-0.0688339,0.166059
13961761845,0.0107569,-0.0713598,0.173272
13961761853,0.010495,-0.0724899,0.174968
13961761860,0.0108973,-0.0735741,0.180199
13961761868,0.010077,-0.0767281,0.187934
13961761875,0.0100548,-0.0767895,0.189677
13961761883,0.00920447,-0.0794512,0.194508
13961761890,0.00879927,-0.0822866,0.199731
13961761905,0.00874756,-0.0847516,0.207534
13961761913,0.00920771,-0.0873493,0.214796
13961761921,0.00989573,-0.0899054,0.216401
13961761928,0.0103567,-0.0921283,0.224904
13961761936,0.00995484,-0.0939685,0.231909
13961761943,0.0106659,-0.0967972,0.232472
13961761951,0.00986273,-0.0981574,0.238311
13961761958,0.00980628,-0.100633,0.245258
13961761966,0.00970681,-0.102334,0.250025
13961761974,0.0100054,-0.104477,0.254027
13961761983,0.0100513,-0.106732,0.261382
13961761991,0.0104104,-0.107393,0.264363
13961762000,0.0105685,-0.109329,0.269167
13961762008,0.0117641,-0.112166,0.277075
13961762016,0.0120765,-0.114021,0.283245
13961762025,0.0131189,-0.115922,0.288388
13961762033,0.0141518,-0.118232,0.296359
13961762042,0.0150785,-0.121919,0.301562
13961762051,0.0150526,-0.124727,0.307136
13961762059,0.0171684,-0.12736,0.315139
13961762067,0.0185178,-0.131146,0.321078
13961762075,0.0196039,-0.133329,0.325978
13961762082,0.0202151,-0.135866,0.331405
13961762090,0.0212425,-0.138352,0.336856
13961762097,0.02197,-0.14024,0.342058
13961762105,0.0223123,-0.141682,0.346659
13961762112,0.0231927,-0.143241,0.35058
13961762119,0.0231264,-0.144581,0.355335
13961762127,0.0233231,-0.146522,0.36078
13961762135,0.0236741,-0.148905,0.366696
13961762142,0.0242081,-0.150501,0.372035
13961762155,0.0232325,-0.152509,0.378298
13961762163,0.0234407,-0.15556,0.385958
13961762171,0.0233693,-0.158214,0.393023
13961762179,0.0233997,-0.161168,0.398993
13961762186,0.0234821,-0.163646,0.403859
13961762194,0.0230555,-0.166486,0.410163
13961762201,0.0235041,-0.16845,0.414953
13961762209,0.0224003,-0.170993,0.421754
13961762216,0.0223823,-0.173534,0.426269
13961762224,0.0222939,-0.175197,0.430719
13961762231,0.0216792,-0.178551,0.437581
13961762239,0.0227138,-0.17988,0.441931
13961762246,0.0224676,-0.180825,0.444616
13961762253,0.0226282,-0.182918,0.449236
13961762260,0.0230987,-0.183835,0.451464
13961762268,0.0236377,-0.186458,0.458491
13961762275,0.0241472,-0.188341,0.464805
13961762283,0.0245537,-0.190818,0.47001
13961762290,0.0241218,-0.193302,0.475404
13961762301,0.0246355,-0.195412,0.480657
13961762309,0.023452,-0.197341,0.486951
13961762316,0.0235931,-0.200253,0.491661
13961762324,0.0233274,-0.201989,0.497093
13961762331,0.0242826,-0.204548,0.502116
13961762338,0.0244219,-0.206445,0.506667
13961762345,0.0249993,-0.208279,0.510989
13961762353,0.0241914,-0.209592,0.515563
13961762360,0.0244061,-0.211437,0.5197
13961762367,0.0237363,-0.212562,0.523887
13961762382,0.023462,-0.213812,0.527913
13961762392,0.0218599,-0.215198,0.534395
13961762401,0.0209146,-0.216453,0.538996
13961762409,0.0205584,-0.218145,0.543433
13961762417,0.0190974,-0.21976,0.549188
13961762424,0.0177272,-0.222721,0.554569
13961762432,0.0163878,-0.225287,0.558643
13961762440,0.0150412,-0.228273,0.56459
13961762449,0.0139303,-0.230689,0.570228
13961762457,0.0125103,-0.233362,0.575233
13961762469,0.0113284,-0.235418,0.580157
13961762477,0.00963872,-0.23738,0.584826
13961762486,0.00854814,-0.239947,0.58984
13961762494,0.00673517,-0.242446,0.596302
13961762502,0.00572124,-0.243148,0.599154
13961762510,0.00410107,-0.246179,0.606774
13961762519,0.00311082,-0.248275,0.61245
13961762527,0.00213438,-0.249668,0.615368
13961762535,0.00110949,-0.252181,0.621425
13961762542,0.000630762,-0.255041,0.626477
13961762550,-0.000567492,-0.258237,0.632186
13961762558,-0.00137823,-0.261257,0.638168
13961762566,-0.0019758,-0.263368,0.643856
13961762573,-0.00334857,-0.266639,0.652295
13961762581,-0.00353703,-0.268957,0.656305
13961762588,-0.00370744,-0.271128,0.660776
13961762596,-0.0049724,-0.273488,0.665496
13961762603,-0.00543558,-0.274646,0.667719
13961762611,-0.00773826,-0.275102,0.672534
13961762619,-0.00881754,-0.276239,0.675997
13961762626,-0.00945197,-0.277261,0.678636
13961762634,-0.00888215,-0.278287,0.682963
13961762641,-0.0108874,-0.279626,0.687394
13961762649,-0.0120151,-0.280512,0.69221
13961762656,-0.0154745,-0.284068,0.700134
13961762664,-0.0184987,-0.285919,0.705432
13961762671,-0.0198113,-0.28689,0.708557
13961762679,-0.0254649,-0.291245,0.716208
13961762686,-0.0295639,-0.294718,0.721904
13961762693,-0.030138,-0.296652,0.726259
13961762701,-0.0353313,-0.300488,0.733783
13961762708,-0.0373138,-0.301462,0.736455
13961762715,-0.0391545,-0.303339,0.74086
13961762723,-0.0431121,-0.305736,0.747617
13961762730,-0.0451468,-0.306821,0.752932
13961762738,-0.0472218,-0.30908,0.75797
13961762745,-0.0519472,-0.308944,0.763541
13961762753,-0.0512374,-0.312592,0.770277
13961762769,-0.0533371,-0.314545,0.776235
13961762785,-0.0555221,-0.316998,0.783463
13961762793,-0.0583999,-0.319786,0.790599
13961762802,-0.0620708,-0.323031,0.797302
13961762809,-0.0641046,-0.3269,0.80389
13961762817,-0.066686,-0.329311,0.809959
13961762825,-0.06963,-0.331853,0.815779
13961762833,-0.0728158,-0.333736,0.820584
13961762840,-0.0732943,-0.336499,0.824789
13961762847,-0.0753227,-0.33878,0.829848
13961762855,-0.0786103,-0.339135,0.834077
13961762862,-0.0813657,-0.340596,0.838218
13961762870,-0.083429,-0.341812,0.842485
13961762877,-0.0856568,-0.34263,0.846776
13961762885,-0.0879764,-0.344531,0.850827
13961762892,-0.0907574,-0.345732,0.85596
13961762899,-0.0950001,-0.3475,0.861392
13961762907,-0.0986346,-0.350464,0.866882
13961762914,-0.101634,-0.353431,0.87204
13961762922,-0.105444,-0.355745,0.877567
13961762929,-0.10918,-0.35816,0.882935
13961762936,-0.112803,-0.359688,0.887761
13961762944,-0.116015,-0.361573,0.892465
13961762951,-0.116969,-0.363975,0.896939
13961762959,-0.120409,-0.364818,0.901615
13961762966,-0.123303,-0.366609,0.90593
13961762974,-0.126794,-0.367899,0.910184
13961762981,-0.132401,-0.369774,0.91815
13961762989,-0.135253,-0.372053,0.923643
13961762997,-0.139297,-0.373978,0.928631
13961763004,-0.142941,-0.376609,0.934024
13961763012,-0.145875,-0.379115,0.939292
13961763019,-0.149543,-0.381228,0.944535
13961763027,-0.153095,-0.383688,0.949378
13961763034,-0.157448,-0.385598,0.954164
13961763042,-0.16168,-0.387056,0.958356
13961763050,-0.165182,-0.388959,0.96259
13961763057,-0.167599,-0.390898,0.965929
13961763065,-0.171205,-0.392237,0.969204
13961763072,-0.174691,-0.39339,0.97302
13961763081,-0.177894,-0.394432,0.976524
13961763091,-0.182265,-0.395431,0.980424
13961763098,-0.186479,-0.396145,0.984201
13961763106,-0.189805,-0.397987,0.987509
13961763113,-0.195995,-0.398943,0.991544
13961763120,-0.201184,-0.401028,0.995122
13961763128,-0.205798,-0.402797,0.99891
13961763135,-0.211062,-0.404529,1.00273
13961763143,-0.214776,-0.407115,1.00614
13961763150,-0.221097,-0.407741,1.01017
13961763158,-0.226107,-0.408377,1.01234
13961763165,-0.229427,-0.409538,1.01575
13961763173,-0.23467,-0.411007,1.01923
13961763180,-0.237783,-0.412566,1.02296
13961763187,-0.24402,-0.412828,1.02713
13961763195,-0.246024,-0.413893,1.02982
13961763202,-0.249276,-0.416273,1.03318
13961763209,-0.25668,-0.417744,1.03865
13961763217,-0.261375,-0.419755,1.04221
13961763224,-0.26724,-0.421506,1.04635
13961763232,-0.27237,-0.423112,1.04959
13961763239,-0.278304,-0.424119,1.05337
13961763246,-0.282999,-0.426587,1.05683
13961763254,-0.287344,-0.428589,1.06057
13961763261,-0.292703,-0.42994,1.06397
13961763268,-0.301196,-0.43104,1.0685
13961763276,-0.304312,-0.431605,1.07102
13961763283,-0.309187,-0.432764,1.07402
13961763290,-0.313798,-0.4332,1.07618
13961763297,-0.317549,-0.434362,1.07931
13961763304,-0.321921,-0.434591,1.08142
13961763312,-0.329011,-0.436022,1.08496
13961763319,-0.335051,-0.436604,1.08771
13961763328,-0.340951,-0.438364,1.09118
13961763334,-0.346204,-0.440218,1.09325
13961763339,-0.353028,-0.442146,1.09562
13961763344,-0.362108,-0.444167,1.09841
13961763349,-0.369429,-0.444966,1.10096
13961763356,-0.375247,-0.445236,1.10274
13961763361,-0.380108,-0.445869,1.10475
13961763366,-0.384734,-0.446696,1.10638
13961763371,-0.389659,-0.44777,1.1091
13961763376,-0.395482,-0.448398,1.11109
13961763381,-0.399875,-0.448922,1.11338
13961763386,-0.405589,-0.449105,1.11612
13961763391,-0.409709,-0.449472,1.118
13961763396,-0.414487,-0.450085,1.12059
13961763402,-0.420899,-0.450516,1.12289
13961763407,-0.42611,-0.451047,1.1251
13961763412,-0.431676,-0.452531,1.12718
13961763417,-0.437274,-0.45422,1.12888
13961763422,-0.447341,-0.455287,1.13289
13961763428,-0.449608,-0.456066,1.1342
13961763433,-0.456547,-0.456974,1.13686
13961763438,-0.462478,-0.457776,1.13785
13961763443,-0.467888,-0.459113,1.14012
13961763451,-0.472603,-0.460211,1.14215
13961763459,-0.477472,-0.460991,1.14356
13961763466,-0.482678,-0.460945,1.14586
13961763474,-0.489298,-0.461602,1.14843
13961763481,-0.494361,-0.46141,1.15076
13961763488,-0.499639,-0.461312,1.15273
13961763495,-0.505318,-0.46173,1.15402
13961763502,-0.511514,-0.462375,1.15625
13961763509,-0.517614,-0.463686,1.15798
13961763517,-0.524283,-0.464502,1.15995
13961763524,-0.530658,-0.464968,1.16114
13961763531,-0.537269,-0.4649,1.16212
13961763539,-0.542753,-0.466345,1.1629
13961763546,-0.549827,-0.466193,1.1643
13961763553,-0.554704,-0.466993,1.16534
13961763560,-0.559791,-0.467431,1.16644
13961763568,-0.568218,-0.467842,1.16962
13961763576,-0.573442,-0.467404,1.17131
13961763583,-0.578017,-0.467758,1.1727
13961763590,-0.584199,-0.467258,1.17458
13961763599,-0.590842,-0.467137,1.17635
