timestamp,x,y,z
9410144590,0,0,0
9410144601,0.00778772,0.0061688,0.0273565
9410144609,0.0191576,0.0138782,0.0605185
9410144616,0.03111,0.0206219,0.0970849
9410144623,0.0368107,0.0230554,0.117337
9410144629,0.0471856,0.0234927,0.151711
9410144635,0.0565871,0.0141425,0.184681
9410144642,0.065518,0.000834417,0.215979
9410144647,0.0688031,-0.0043718,0.234549
9410144654,0.0749633,-0.0145883,0.265519
9410144660,0.0769537,-0.0195783,0.281172
9410144667,0.0814202,-0.0305454,0.315358
9410144673,0.0858436,-0.0390909,0.34536
9410144679,0.0872576,-0.0429893,0.361075
9410144686,0.0874627,-0.0448327,0.390024
9410144692,0.0842726,-0.0414437,0.418534
9410144698,0.0821371,-0.0371903,0.435304
9410144704,0.0782691,-0.0298815,0.469105
9410144711,0.0710261,-0.0230619,0.503291
9410144717,0.0646489,-0.0210773,0.538533
9410144723,0.0625702,-0.0208704,0.554813
9410144729,0.056679,-0.0222227,0.589623
9410144735,0.0541366,-0.0301686,0.625787
9410144741,0.0552686,-0.0328576,0.64276
9410144747,0.0564366,-0.0337955,0.675523
9410144753,0.0596078,-0.0338474,0.703674
9410144759,0.0607282,-0.033287,0.717672
9410144765,0.0631592,-0.0341414,0.744639
9410144771,0.0637159,-0.0302592,0.770762
9410144777,0.0650977,-0.0232174,0.798461
9410144782,0.0653283,-0.0203924,0.81315
9410144788,0.0683478,-0.0162529,0.8443
9410144795,0.0737871,-0.0146804,0.876371
9410144800,0.074995,-0.0134297,0.894499
9410144806,0.0770083,-0.0106022,0.931862
9410144812,0.0790022,-0.00956988,0.96526
9410144818,0.0803291,-0.010231,0.983539
9410144824,0.0805937,-0.0151358,1.01982
9410144831,0.0865116,-0.0194471,1.04772
9410144837,0.0870213,-0.0231189,1.07933
9410144847,0.0861668,-0.0266756,1.09394
9410144854,0.0874941,-0.0330635,1.12484
9410144860,0.082937,-0.0388603,1.15302
9410144868,0.0737141,-0.0421109,1.18521
9410144873,0.0643961,-0.0401436,1.21589
9410144879,0.0576201,-0.0383922,1.23009
9410144884,0.050284,-0.0356299,1.25765
9410144890,0.0429704,-0.0320284,1.28704
9410144896,0.041217,-0.0306817,1.29948
9410144902,0.0319705,-0.0282041,1.33338
9410144907,0.0207429,-0.0235259,1.35748
9410144913,0.0107887,-0.0197048,1.38496
9410144919,0.00640064,-0.0223076,1.39798
9410144925,-0.000237137,-0.026074,1.42724
9410144931,-0.00680912,-0.0315818,1.44947
9410144936,-0.00815931,-0.0348978,1.46231
9410144942,-0.0106766,-0.0352499,1.48988
9410144947,-0.0114152,-0.0339887,1.5128
9410144953,-0.0117108,-0.0342658,1.53828
9410144959,-0.0106431,-0.035696,1.55317
9410144964,-0.00877273,-0.0387826,1.57702
9410144969,-0.00880358,-0.0398345,1.61164
9410144975,-0.00933197,-0.0407543,1.62862
9410144981,-0.00993395,-0.0412874,1.66272
9410144986,-0.00953764,-0.0450171,1.6991
9410144993,-0.00895554,-0.0511753,1.73419
9410144998,-0.00955063,-0.0578429,1.77351
9410145004,-0.0120494,-0.0629849,1.79273
9410145010,-0.016421,-0.0725574,1.83009
9410145016,-0.0219184,-0.0847412,1.86396
9410145021,-0.03013,-0.0932288,1.89965
9410145027,-0.0389945,-0.100194,1.93209
9410145033,-0.0429967,-0.101719,1.9498
9410145039,-0.050185,-0.105538,1.98798
9410145045,-0.0608516,-0.107386,2.01301
9410145051,-0.0732067,-0.106413,2.04452
9410145056,-0.0806679,-0.104442,2.06186
9410145062,-0.0975068,-0.102893,2.09618
9410145068,-0.1153,-0.101676,2.12994
9410145075,-0.132302,-0.10515,2.16115
9410145081,-0.147998,-0.113704,2.18933
9410145087,-0.155492,-0.116336,2.20227
9410145092,-0.167344,-0.127076,2.22465
9410145098,-0.182317,-0.133258,2.24996
9410145104,-0.198042,-0.134325,2.27392
9410145110,-0.212585,-0.131002,2.29516
9410145115,-0.225294,-0.129178,2.31667
9410145121,-0.237691,-0.12842,2.33704
9410145127,-0.245315,-0.127904,2.3475
9410145132,-0.258192,-0.127071,2.37003
9410145138,-0.274637,-0.125564,2.39541
9410145144,-0.290164,-0.125089,2.42111
9410145149,-0.299809,-0.124082,2.4372
9410145155,-0.317428,-0.125397,2.46758
9410145160,-0.333401,-0.128376,2.50174
9410145166,-0.344966,-0.133616,2.52881
9410145172,-0.353815,-0.136794,2.54675
9410145178,-0.371565,-0.143017,2.58107
9410145183,-0.386042,-0.14745,2.61511
9410145189,-0.401482,-0.15306,2.64957
9410145194,-0.415307,-0.157928,2.68267
9410145200,-0.427946,-0.160372,2.71384
9410145205,-0.434487,-0.162014,2.72947
9410145256,-0.448727,-0.165309,2.7616
9410145263,-0.465497,-0.166724,2.79435
9410145269,-0.485512,-0.164774,2.82692
9410145275,-0.507234,-0.166226,2.85722
9410145280,-0.51877,-0.166076,2.87126
9410145286,-0.538227,-0.171736,2.89819
9410145292,-0.554486,-0.179985,2.9218
9410145298,-0.563072,-0.181438,2.933
9410145304,-0.577527,-0.18384,2.95509
9410145310,-0.59048,-0.188928,2.97668
9410145316,-0.602492,-0.189835,3.00002
9410145321,-0.614528,-0.1898,3.01967
9410145327,-0.627441,-0.191984,3.03965
9410145332,-0.633376,-0.19015,3.05116
9410145338,-0.642248,-0.188429,3.07078
9410145345,-0.650819,-0.190918,3.09471
9410145351,-0.659174,-0.19188,3.12023
9410145356,-0.667282,-0.193975,3.14655
9410145362,-0.675922,-0.195341,3.17506
9410145367,-0.678823,-0.196335,3.18719
9410145373,-0.687395,-0.202369,3.22183
9410145378,-0.69884,-0.211175,3.25407
9410145384,-0.704377,-0.216235,3.27581
9410145389,-0.714926,-0.22267,3.30466
9410145395,-0.720646,-0.225679,3.31738
9410145401,-0.731022,-0.231931,3.33828
9410145406,-0.741929,-0.237642,3.35977
9410145412,-0.755464,-0.240656,3.37703
9410145418,-0.76897,-0.243207,3.39376
9410145423,-0.77705,-0.243821,3.40287
9410145429,-0.79293,-0.244502,3.41563
9410145434,-0.810946,-0.244371,3.43138
9410145440,-0.829668,-0.245324,3.45135
9410145446,-0.840419,-0.244113,3.45958
9410145452,-0.858704,-0.247296,3.47526
9410145457,-0.878686,-0.249453,3.49247
9410145463,-0.895883,-0.249095,3.50775
9410145468,-0.904903,-0.248833,3.51399
9410145474,-0.919829,-0.255047,3.52736
9410145480,-0.933252,-0.258502,3.5387
9410145485,-0.941399,-0.259554,3.54332
9410145491,-0.95463,-0.262332,3.55549
9410145497,-0.964822,-0.269424,3.5678
9410145502,-0.971236,-0.272978,3.57693
9410145508,-0.983297,-0.271881,3.59418
9410145513,-0.994566,-0.27024,3.60994
9410145519,-1.00207,-0.267506,3.62907
9410145524,-1.0075,-0.265532,3.64046
9410145530,-1.01901,-0.26502,3.65962
9410145536,-1.03454,-0.265792,3.68063
9410145542,-1.04906,-0.26924,3.70394
9410145547,-1.0566,-0.271144,3.71544
9410145553,-1.072,-0.276722,3.73342
9410145559,-1.08804,-0.277453,3.75057
9410145565,-1.09604,-0.279238,3.7616
9410145571,-1.1105,-0.278544,3.78041
9410145576,-1.12367,-0.282162,3.79667
9410145582,-1.13971,-0.282259,3.81484
9410145587,-1.15416,-0.286231,3.8316
9410145593,-1.17466,-0.288713,3.85239
9410145599,-1.1869,-0.289897,3.86635
9410145604,-1.20976,-0.288679,3.88948
9410145610,-1.23076,-0.287431,3.91093
9410145616,-1.24205,-0.290391,3.922
9410145621,-1.26321,-0.295185,3.94381
9410145627,-1.28072,-0.30137,3.96446
9410145632,-1.29532,-0.302369,3.9839
9410145638,-1.30372,-0.308828,3.99185
9410145643,-1.31894,-0.312951,4.01107
9410145649,-1.33247,-0.316822,4.0331
9410145655,-1.33746,-0.317203,4.04239
9410145660,-1.34933,-0.319773,4.06254
9410145666,-1.35971,-0.318354,4.08348
9410145672,-1.37181,-0.317428,4.10633
9410145677,-1.38505,-0.315852,4.13082
9410145683,-1.39756,-0.320054,4.15862
9410145688,-1.40496,-0.324042,4.17096
9410145694,-1.41737,-0.329572,4.19546
9410145699,-1.4302,-0.335256,4.21818
9410145705,-1.44262,-0.340377,4.24177
9410145710,-1.45362,-0.350165,4.26171
9410145716,-1.45998,-0.352951,4.27145
9410145722,-1.47171,-0.356336,4.28852
9410145728,-1.48421,-0.356847,4.30422
9410145734,-1.49658,-0.357687,4.31943
9410145740,-1.51016,-0.356494,4.33451
9410145746,-1.52276,-0.356307,4.3469
9410145751,-1.53729,-0.354792,4.36044
9410145758,-1.55137,-0.355009,4.37349
9410145764,-1.55931,-0.356351,4.38119
9410145770,-1.57404,-0.357235,4.39397
9410145775,-1.58896,-0.362254,4.40575
9410145781,-1.60169,-0.369996,4.41872
9410145789,-1.60651,-0.373536,4.42423
9410145795,-1.61564,-0.378089,4.43355
9410145801,-1.629,-0.380009,4.44972
9410145808,-1.63663,-0.377326,4.46048
9410145814,-1.64777,-0.377203,4.47639
9410145820,-1.65347,-0.37736,4.48521
9410145826,-1.66702,-0.37812,4.50408
9410145832,-1.68244,-0.378349,4.52676
9410145838,-1.69742,-0.382887,4.55011
9410145844,-1.71137,-0.390987,4.5726
9410145850,-1.72945,-0.402517,4.59869
9410145857,-1.73828,-0.407698,4.61016
9410145862,-1.75238,-0.413989,4.62959
9410145868,-1.76586,-0.419302,4.64763
9410145874,-1.78026,-0.422876,4.66433
9410145881,-1.79509,-0.424904,4.6802
9410145886,-1.80138,-0.426974,4.68735
9410145892,-1.81726,-0.42597,4.7017
9410145898,-1.83564,-0.427746,4.72068
9410145904,-1.85361,-0.427327,4.73694
9410145909,-1.87338,-0.428278,4.7516
9410145915,-1.89853,-0.429704,4.77179
9410145921,-1.9097,-0.429497,4.77971
9410145927,-1.93025,-0.435242,4.7953
9410145933,-1.9521,-0.438823,4.81442
9410145939,-1.97039,-0.444168,4.8314
9410145945,-1.98801,-0.447677,4.84513
9410145950,-2.0023,-0.452691,4.85843
9410145957,-2.01853,-0.455123,4.87323
9410145963,-2.03988,-0.462322,4.88959
9410145970,-2.04835,-0.464004,4.89791
9410145976,-2.06197,-0.464492,4.91304
9410145982,-2.07543,-0.465311,4.92988
9410145988,-2.08901,-0.467422,4.94769
9410145994,-2.10264,-0.46916,4.96701
9410146001,-2.11589,-0.470013,4.98609
9410146007,-2.12717,-0.473484,5.00503
9410146013,-2.1389,-0.477864,5.02426
9410146019,-2.15273,-0.481321,5.04516
9410146027,-2.15939,-0.482334,5.05466
9410146033,-2.17362,-0.486387,5.07481
9410146039,-2.18839,-0.490398,5.09604
9410146045,-2.20364,-0.491999,5.11555
9410146052,-2.21824,-0.494309,5.13572
9410146058,-2.23759,-0.498803,5.16376
9410146064,-2.24432,-0.499717,5.17329
9410146071,-2.26077,-0.50113,5.19252
9410146077,-2.27903,-0.502491,5.21247
9410146083,-2.30008,-0.504348,5.23234
9410146089,-2.32386,-0.505186,5.25173
9410146095,-2.34496,-0.510061,5.27212
9410146101,-2.35613,-0.513795,5.28381
9410146108,-2.37994,-0.520388,5.30704
9410146114,-2.40465,-0.527995,5.33171
9410146120,-2.42973,-0.534325,5.35526
9410146127,-2.44985,-0.548795,5.37743
9410146133,-2.46,-0.55346,5.38752
9410146139,-2.48126,-0.557614,5.41238
9410146145,-2.49971,-0.56021,5.4377
9410146152,-2.5177,-0.562152,5.46278
9410146158,-2.53864,-0.561949,5.49155
9410146164,-2.54864,-0.56048,5.50611
